rc_cum_prod, mem_cum_prod
803497642013511446928249216790035753303493919264962426685880546923263534755,0
803497642013511446928249216790035753303493919264962426685880546923263534755,1245283331303589896314982125895040680022322187171355067889227059266379254053
803497642013511446928249216790035753303493919264962426685880546923263534755,0
803497642013511446928249216790035753303493919264962426685880546923263534755,2178972997285323035404337973947690181170775773344273270960319698899595362618
803497642013511446928249216790035753303493919264962426685880546923263534755,0
803497642013511446928249216790035753303493919264962426685880546923263534755,2683206108966807319253648473810671547475716650584586177232479571467119980409
803497642013511446928249216790035753303493919264962426685880546923263534755,0
2469402213180464362331406863865904844795589626957171915454440545240079048380,3367043622290152109451191761321121577509164526105655153636185979724162636012
2469402213180464362331406863865904844795589626957171915454440545240079048380,0
2469402213180464362331406863865904844795589626957171915454440545240079048380,1213992757918106845871832702760010327376267874747956426392041314154337166987
2469402213180464362331406863865904844795589626957171915454440545240079048380,0
2298193868610879892339500025119427792880755962084772106361918031466223988277,795164939800734473451523131726114187612961316461443821418453894560811806195
2298193868610879892339500025119427792880755962084772106361918031466223988277,0
2298193868610879892339500025119427792880755962084772106361918031466223988277,3591286729616090849099832396290208388855246184293160577018735442102444018306
2298193868610879892339500025119427792880755962084772106361918031466223988277,0
2331252319283179087155645248766355086751958293626833889611523188169765746435,685456288058987967328345222557050808096235607085853801784554252251930338030
2331252319283179087155645248766355086751958293626833889611523188169765746435,0
2331252319283179087155645248766355086751958293626833889611523188169765746435,347495163175631433431823274238180196783025464725566531967353370919274124047
2331252319283179087155645248766355086751958293626833889611523188169765746435,0
2331252319283179087155645248766355086751958293626833889611523188169765746435,171677460245225040892659876155813581550941072259806238997763351537294669545
2331252319283179087155645248766355086751958293626833889611523188169765746435,0
2331252319283179087155645248766355086751958293626833889611523188169765746435,1013815203277216585442710166953441208555154375869485178993710226241223044629
2331252319283179087155645248766355086751958293626833889611523188169765746435,0
2749857093849071321582520863419953831467040367955244971389190017821164409490,2219471119476514762228434036037476526039756088179251970873250252155234245135
2749857093849071321582520863419953831467040367955244971389190017821164409490,0
2749857093849071321582520863419953831467040367955244971389190017821164409490,2440068143112556323440658333841359455738305286595487188254709124786971301060
2749857093849071321582520863419953831467040367955244971389190017821164409490,0
155638570134585855468519347681736791116290120228765994126943195100154172881,3277712336667573281020482272784822412620901076260545974082063497116009988230
155638570134585855468519347681736791116290120228765994126943195100154172881,0
155638570134585855468519347681736791116290120228765994126943195100154172881,1675935938688273564149980477417999428842047561902547200021300053903543399309
155638570134585855468519347681736791116290120228765994126943195100154172881,0
591843879453613771761586472531817040164424304909068814408463139999942256209,270966044443476967233650589032317690280486876389166754869374852621883751345
591843879453613771761586472531817040164424304909068814408463139999942256209,0
591843879453613771761586472531817040164424304909068814408463139999942256209,664593524595653065289543483880165151243300903803911981249933217453260295770
591843879453613771761586472531817040164424304909068814408463139999942256209,0
591843879453613771761586472531817040164424304909068814408463139999942256209,3334285735403614918279771691080979344770521074178131411023719268897933412623
591843879453613771761586472531817040164424304909068814408463139999942256209,0
591843879453613771761586472531817040164424304909068814408463139999942256209,2354376959016298814928863264741040559001781632860126645140362050785199586761
591843879453613771761586472531817040164424304909068814408463139999942256209,0
1806408469786690776623431260208135791344523570634427912376376577832739185772,3329327268033836514621369483221319010244115048206521318675638024956806642175
1806408469786690776623431260208135791344523570634427912376376577832739185772,0
1806408469786690776623431260208135791344523570634427912376376577832739185772,3103161182643338907470040870176174488383985558121311580228032932848485277026
1806408469786690776623431260208135791344523570634427912376376577832739185772,0
1806408469786690776623431260208135791344523570634427912376376577832739185772,668366074093727957659884778334474929856840349303474311263329823211716712319
1806408469786690776623431260208135791344523570634427912376376577832739185772,0
1806408469786690776623431260208135791344523570634427912376376577832739185772,2724835425717443049185751472885124896265319117751392582650728947714493939035
1806408469786690776623431260208135791344523570634427912376376577832739185772,0
2725596364549192387260247947393657619294817671388339541480723796586617728593,3106739029339481623180651014964923306423094406762649587745607663928965807459
2725596364549192387260247947393657619294817671388339541480723796586617728593,0
2725596364549192387260247947393657619294817671388339541480723796586617728593,2981507827891793172476323390211637160046892279334532627839554270940315333199
2725596364549192387260247947393657619294817671388339541480723796586617728593,0
2725596364549192387260247947393657619294817671388339541480723796586617728593,808595023807604662295300306847303265405527081447950773365816586188066651947
2725596364549192387260247947393657619294817671388339541480723796586617728593,0
2725596364549192387260247947393657619294817671388339541480723796586617728593,1750344145633700299857066669872555212932500068828290328013996298636980565963
2725596364549192387260247947393657619294817671388339541480723796586617728593,0
3275502244628034256894043913246547190573368276668203622866380097589370313146,2701779531076528357996860822199809681759973279133686246176667553957423226244
3275502244628034256894043913246547190573368276668203622866380097589370313146,0
3275502244628034256894043913246547190573368276668203622866380097589370313146,393499008975507170491153791394612131111389586249160813517462652570534885525
3275502244628034256894043913246547190573368276668203622866380097589370313146,0
3275502244628034256894043913246547190573368276668203622866380097589370313146,2847824300955317176679412941695932714859780520248552659614595936774421893615
3275502244628034256894043913246547190573368276668203622866380097589370313146,0
3275502244628034256894043913246547190573368276668203622866380097589370313146,2724618695026596143211021539170787585721994785366820800810882095427362077411
3275502244628034256894043913246547190573368276668203622866380097589370313146,0
3275502244628034256894043913246547190573368276668203622866380097589370313146,2370530889702155432663131198021703957685551219238703591594130221143906242723
3275502244628034256894043913246547190573368276668203622866380097589370313146,0
3275502244628034256894043913246547190573368276668203622866380097589370313146,2873691620081530467292076543305882147861625299310679565663489042352891298398
3275502244628034256894043913246547190573368276668203622866380097589370313146,0
3275502244628034256894043913246547190573368276668203622866380097589370313146,2471577972229373084936629376749285180291281969016923020510328057745843112227
3275502244628034256894043913246547190573368276668203622866380097589370313146,0
3275502244628034256894043913246547190573368276668203622866380097589370313146,2594511440422799525714639927656505690544690586207563812965168394252710100299
3275502244628034256894043913246547190573368276668203622866380097589370313146,0
2343496393557179838514243927890895875519012397451009836715638252018363879272,3317253239560471432227432097408683374238839554963920907072841618425775162260
2343496393557179838514243927890895875519012397451009836715638252018363879272,0
2343496393557179838514243927890895875519012397451009836715638252018363879272,3237314249009279573578023862604798346392247132423387324649446907585045189462
2343496393557179838514243927890895875519012397451009836715638252018363879272,0
2343496393557179838514243927890895875519012397451009836715638252018363879272,1639816183162167963055666005763470802007756080430820198970528530113316723729
2343496393557179838514243927890895875519012397451009836715638252018363879272,0
2343496393557179838514243927890895875519012397451009836715638252018363879272,1811385925303801180263377271047233309413265918811304902132674436713029272287
2343496393557179838514243927890895875519012397451009836715638252018363879272,0
3075836051999819380157577165594166326967930640670108350606990985038136154637,2074541593344317899456623679403059492443815002477596099209980398849826926169
3075836051999819380157577165594166326967930640670108350606990985038136154637,0
3075836051999819380157577165594166326967930640670108350606990985038136154637,1991405448632826081964079278457876072735724703748738382929955237219506798768
3075836051999819380157577165594166326967930640670108350606990985038136154637,0
3075836051999819380157577165594166326967930640670108350606990985038136154637,2080276892355701061268560614342292321022784170852290765172046159480402688731
3075836051999819380157577165594166326967930640670108350606990985038136154637,0
3075836051999819380157577165594166326967930640670108350606990985038136154637,322385300259382473377147487765853757668341595654332168085639875135517282459
3075836051999819380157577165594166326967930640670108350606990985038136154637,0
1401811005446068731187256223409591540661452346046836466362890013999012048206,1585278396725260009264056710562096322428670337659374967928161744552194208899
1401811005446068731187256223409591540661452346046836466362890013999012048206,0
1401811005446068731187256223409591540661452346046836466362890013999012048206,121246007938360754492133188180295657783646934242464543721429573102441022369
1401811005446068731187256223409591540661452346046836466362890013999012048206,0
3111389233749146604303234112780682597152678437527100226069927328436438626678,1234539274683099867495285389152040418969908436109824993411999049729092611070
3111389233749146604303234112780682597152678437527100226069927328436438626678,0
3111389233749146604303234112780682597152678437527100226069927328436438626678,3534939363877561819834739694908599108947266390942396054359127424423837336432
3111389233749146604303234112780682597152678437527100226069927328436438626678,0
1129346070048051776629151380351134957217382398432277865421801265249591170604,2591725970016260773164984113584974932014683623454880476757295192975101159
1129346070048051776629151380351134957217382398432277865421801265249591170604,0
1129346070048051776629151380351134957217382398432277865421801265249591170604,888486207005388341389676497251589772297491042875957700998406664536550884254
1129346070048051776629151380351134957217382398432277865421801265249591170604,0
1129346070048051776629151380351134957217382398432277865421801265249591170604,503130273178853016947478098981943303767660084699498541984345797187922848946
1129346070048051776629151380351134957217382398432277865421801265249591170604,0
1129346070048051776629151380351134957217382398432277865421801265249591170604,3267145381030911404339401024456317253585403466804578047393223347893779693009
1129346070048051776629151380351134957217382398432277865421801265249591170604,0
319740447226499146264682674338944733914763373509413887202255918785633209047,1342081067353792490298814678441078977694106642404597018238745155077976615051
319740447226499146264682674338944733914763373509413887202255918785633209047,0
319740447226499146264682674338944733914763373509413887202255918785633209047,1323348749975720399275762884891849830618845290526372252641756507454058185141
319740447226499146264682674338944733914763373509413887202255918785633209047,0
1782338196534754857190713697785348729518079377691455529329796390501544105553,3054589620077174922645964585523320769197892984156502128258398871605853796003
1782338196534754857190713697785348729518079377691455529329796390501544105553,0
1782338196534754857190713697785348729518079377691455529329796390501544105553,1505762960263199636682553920205650989798790514578311511586408411647489780112
1782338196534754857190713697785348729518079377691455529329796390501544105553,0
176324781504220637715711105493714121236357311558238046867998491444206755949,2046586181007550615007328754423425846718784689938434310496698429013064349567
176324781504220637715711105493714121236357311558238046867998491444206755949,0
176324781504220637715711105493714121236357311558238046867998491444206755949,1075441488317954954188471552944904325943622084099684316202535376043169220689
176324781504220637715711105493714121236357311558238046867998491444206755949,0
176324781504220637715711105493714121236357311558238046867998491444206755949,719674616508909275944826727353828599414162475302780126667912693578826321926
176324781504220637715711105493714121236357311558238046867998491444206755949,0
176324781504220637715711105493714121236357311558238046867998491444206755949,1064578880915963476346797302492007342289449132093135484684210448723834461367
176324781504220637715711105493714121236357311558238046867998491444206755949,0
3487043218049421628046719719109655684629104170305244901779033424573099075700,3206804395680327365815113468968927776378249564040098832312829649670393240706
3487043218049421628046719719109655684629104170305244901779033424573099075700,0
3487043218049421628046719719109655684629104170305244901779033424573099075700,1945643951355109545758134680556650590481713581201155615488025910681250760705
3487043218049421628046719719109655684629104170305244901779033424573099075700,0
3487043218049421628046719719109655684629104170305244901779033424573099075700,1793429682755153388041777124334997192042061670128017609093038182788076882656
3487043218049421628046719719109655684629104170305244901779033424573099075700,0
3487043218049421628046719719109655684629104170305244901779033424573099075700,697297246327550132045797115019127088514289260532975168667850694669870044434
3487043218049421628046719719109655684629104170305244901779033424573099075700,0
3139971060868019377329976745849676086667414029462868961122546838275304192390,2980535513802275334400540221563969117913195987215184969291836892364469159178
3139971060868019377329976745849676086667414029462868961122546838275304192390,0
3139971060868019377329976745849676086667414029462868961122546838275304192390,1869617672417593277264541292354341789201880838514640013312819125129301489904
3139971060868019377329976745849676086667414029462868961122546838275304192390,0
3139971060868019377329976745849676086667414029462868961122546838275304192390,3557022901404856741723332893142443693361186113767029245584163996569011655964
3139971060868019377329976745849676086667414029462868961122546838275304192390,0
3139971060868019377329976745849676086667414029462868961122546838275304192390,1024202076759829048420512096332850232706829175227359538590737241423996091315
3139971060868019377329976745849676086667414029462868961122546838275304192390,0
340991814412365534924340754165664610342287577543297471410924363646143085829,2911884771344211884700092877549750435079836924045618217422242184892436266806
340991814412365534924340754165664610342287577543297471410924363646143085829,0
340991814412365534924340754165664610342287577543297471410924363646143085829,3580686368683132688192222057665171345325951272759866929242811662363037230236
340991814412365534924340754165664610342287577543297471410924363646143085829,0
340991814412365534924340754165664610342287577543297471410924363646143085829,299661623456233548209856250514244753077067414544985918853340749904254261518
340991814412365534924340754165664610342287577543297471410924363646143085829,0
340991814412365534924340754165664610342287577543297471410924363646143085829,3345648445753816272754752133003984361619330443868861352813774499226949331070
340991814412365534924340754165664610342287577543297471410924363646143085829,0
340991814412365534924340754165664610342287577543297471410924363646143085829,293465086070338136136402463194277786829875165684808590315262889943799518824
340991814412365534924340754165664610342287577543297471410924363646143085829,0
340991814412365534924340754165664610342287577543297471410924363646143085829,2013671056079435952562412626201910221371215015559735761153252968083905069878
340991814412365534924340754165664610342287577543297471410924363646143085829,0
340991814412365534924340754165664610342287577543297471410924363646143085829,1901382192118777223113770216774864489968345179184650007317677780619531109915
340991814412365534924340754165664610342287577543297471410924363646143085829,0
340991814412365534924340754165664610342287577543297471410924363646143085829,3282224974251233265602519518487291236409702020198116439688745461712112473921
340991814412365534924340754165664610342287577543297471410924363646143085829,0
986612970841034763128841299607075055541960905980488259318284943674155787462,507477216362118197960237088734644932332471436292845763810887386915536139614
986612970841034763128841299607075055541960905980488259318284943674155787462,0
986612970841034763128841299607075055541960905980488259318284943674155787462,1537012441467141239793668885535244231151023398360213062946413302993388892661
986612970841034763128841299607075055541960905980488259318284943674155787462,0
986612970841034763128841299607075055541960905980488259318284943674155787462,4443017150575657370030894842763275355514485799023600272062307971270526289
986612970841034763128841299607075055541960905980488259318284943674155787462,0
986612970841034763128841299607075055541960905980488259318284943674155787462,1405474079505602791767373909832082600287988697145084580872393669141709031011
986612970841034763128841299607075055541960905980488259318284943674155787462,0
2275588571491593430096179687934319469191090262296701343694407257677018606046,387943593516096525036183554456856308076555578236472354153234728096572970805
2275588571491593430096179687934319469191090262296701343694407257677018606046,0
2275588571491593430096179687934319469191090262296701343694407257677018606046,2613999224316518017807766649410042219335603673279732451297553863118134445986
2275588571491593430096179687934319469191090262296701343694407257677018606046,0
2275588571491593430096179687934319469191090262296701343694407257677018606046,3289350637058268447384654375492975923710701471546196260052236168506151554455
2275588571491593430096179687934319469191090262296701343694407257677018606046,0
2275588571491593430096179687934319469191090262296701343694407257677018606046,1611699038459569554404455688057727466323618356398524173234013784471781813065
2275588571491593430096179687934319469191090262296701343694407257677018606046,0
3533535530258103780456385287807119556613805976658005022053584772596541977469,3558620552031340946930182013209817929290178321325398775842179758002373247364
3533535530258103780456385287807119556613805976658005022053584772596541977469,0
3533535530258103780456385287807119556613805976658005022053584772596541977469,1181405202453015815822407760402722086784351619738939317520024848036321315040
3533535530258103780456385287807119556613805976658005022053584772596541977469,0
3609110947333130950200223944873810192743479572852819172593613500467647953331,1219858732338426521691239560206349256559953513999492702851609262365469898803
3609110947333130950200223944873810192743479572852819172593613500467647953331,0
3609110947333130950200223944873810192743479572852819172593613500467647953331,1532882630074579411486486011329701915198772641764843484610467321097186877999
3609110947333130950200223944873810192743479572852819172593613500467647953331,0
1328012315399517936021901211551223156791054727597691415967509941125568203763,3335445297746993105117340940888086421115221209808123479329532212071075245760
1328012315399517936021901211551223156791054727597691415967509941125568203763,0
1328012315399517936021901211551223156791054727597691415967509941125568203763,330238085943184679283914774865077345033255038200051039797764657152857633263
1328012315399517936021901211551223156791054727597691415967509941125568203763,0
1328012315399517936021901211551223156791054727597691415967509941125568203763,578887788807824082253358968826025884531918654762950207284228925561226964619
1328012315399517936021901211551223156791054727597691415967509941125568203763,0
1328012315399517936021901211551223156791054727597691415967509941125568203763,391408545642679601715596931579043918553752258208219127002621118185695787571
1328012315399517936021901211551223156791054727597691415967509941125568203763,0
1190944324010068788471276276838687101569517716965999620149229951062654258814,1533039418113306185192729345305915842937072292885998424302459863616649329314
1190944324010068788471276276838687101569517716965999620149229951062654258814,0
1190944324010068788471276276838687101569517716965999620149229951062654258814,3101257812247179117868386022328459255013434233808964262956852951273011373358
1190944324010068788471276276838687101569517716965999620149229951062654258814,0
1250711116839631336544443783409034504397411880920998783113789639829309305901,327799239049304047923448503652486900847047609581073464794920738137163706245
1250711116839631336544443783409034504397411880920998783113789639829309305901,0
1250711116839631336544443783409034504397411880920998783113789639829309305901,2724300329231935479776474454802725395765589775245785910678860235212552636436
1250711116839631336544443783409034504397411880920998783113789639829309305901,0
2692617422046920234935660618937634223568517347709637686778631409956842678461,2064442721133294522236831315987197096745511202296823362416751357472314055628
2692617422046920234935660618937634223568517347709637686778631409956842678461,0
2692617422046920234935660618937634223568517347709637686778631409956842678461,2595162727412478274462693848751857372705677347818776158851575848422264568645
2692617422046920234935660618937634223568517347709637686778631409956842678461,0
2692617422046920234935660618937634223568517347709637686778631409956842678461,1887395253149911614939112652865133781062058370164861409628518245088020178422
2692617422046920234935660618937634223568517347709637686778631409956842678461,0
2692617422046920234935660618937634223568517347709637686778631409956842678461,833562148176499265620694143898423157430164289876014658790079474295666119546
2692617422046920234935660618937634223568517347709637686778631409956842678461,0
1275618584628840480877198339168000159518063953871172040233301753218705737620,1129766785479711610264219602073185063823252247181842457029850049503780593512
1275618584628840480877198339168000159518063953871172040233301753218705737620,0
1275618584628840480877198339168000159518063953871172040233301753218705737620,1573299804257590351749887474783353385016788746274004539321137164580795969737
1275618584628840480877198339168000159518063953871172040233301753218705737620,0
1275618584628840480877198339168000159518063953871172040233301753218705737620,1661173814579111965767391962521759376310362318431188187309307689622568632714
1275618584628840480877198339168000159518063953871172040233301753218705737620,0
1275618584628840480877198339168000159518063953871172040233301753218705737620,527164095626839377855801686958683838606236729922630378080260802554426349682
1275618584628840480877198339168000159518063953871172040233301753218705737620,0
2441832725001130533567174763827944940648573293552435580597990127013795505565,1712323073252541984457049682108323607419050207992359758018076364744581206878
2441832725001130533567174763827944940648573293552435580597990127013795505565,0
2441832725001130533567174763827944940648573293552435580597990127013795505565,2439023608494842478367528274722517374082053920951805134141063508053654379789
2441832725001130533567174763827944940648573293552435580597990127013795505565,0
2441832725001130533567174763827944940648573293552435580597990127013795505565,1101897834175025166892461528932286466301192070131846206845417927389929804709
2441832725001130533567174763827944940648573293552435580597990127013795505565,0
2441832725001130533567174763827944940648573293552435580597990127013795505565,977757173211814981379962602389326602266548604698888926558243832911196440631
2441832725001130533567174763827944940648573293552435580597990127013795505565,0
864682091582178023538966781348852120858724431173475083277264854042350562100,1410368722738902816006101718565304481012918207520645282468136818160069037006
864682091582178023538966781348852120858724431173475083277264854042350562100,0
864682091582178023538966781348852120858724431173475083277264854042350562100,342142667173744388040924489886421082746212532462910661346607598943775787624
864682091582178023538966781348852120858724431173475083277264854042350562100,0
864682091582178023538966781348852120858724431173475083277264854042350562100,904644922951258800677395122976330181917633444117112394466637117019854604905
864682091582178023538966781348852120858724431173475083277264854042350562100,0
864682091582178023538966781348852120858724431173475083277264854042350562100,2665470840133446958161949335482664052073028889044095269140030058292150629858
864682091582178023538966781348852120858724431173475083277264854042350562100,0
864682091582178023538966781348852120858724431173475083277264854042350562100,2046002590950667099243835441202418427956397015396214925835424576030313200404
864682091582178023538966781348852120858724431173475083277264854042350562100,0
864682091582178023538966781348852120858724431173475083277264854042350562100,2935444487645555949473732466370761379377691438821261314185594741011349616246
864682091582178023538966781348852120858724431173475083277264854042350562100,0
864682091582178023538966781348852120858724431173475083277264854042350562100,635236186963164206575243641242783972364653171461829072387321350665486881809
864682091582178023538966781348852120858724431173475083277264854042350562100,0
864682091582178023538966781348852120858724431173475083277264854042350562100,1368901611362483282442632744166736237854331645306589494190764800460435534042
864682091582178023538966781348852120858724431173475083277264854042350562100,0
3526303110202716081798883138088782737022511220787263897593339217122568790327,1368901611362483282442632744166736237854331645306589494190764800460435534042
3526303110202716081798883138088782737022511220787263897593339217122568790327,0
3526303110202716081798883138088782737022511220787263897593339217122568790327,2809877178653296529982673305392401797892030517224478077600211333091618415075
3526303110202716081798883138088782737022511220787263897593339217122568790327,0
3526303110202716081798883138088782737022511220787263897593339217122568790327,2958997992645361335380666984896880980288959506396070904303867117819278629811
3526303110202716081798883138088782737022511220787263897593339217122568790327,0
3526303110202716081798883138088782737022511220787263897593339217122568790327,759779864736041417523041167925403437824591618999723177672342886962136835889
3526303110202716081798883138088782737022511220787263897593339217122568790327,0
2637991560040335593030664369636643050468560575297113606980529936113290532673,1689499693415547080342108325714835741710195520084522842843715405906817037660
2637991560040335593030664369636643050468560575297113606980529936113290532673,0
2637991560040335593030664369636643050468560575297113606980529936113290532673,878111956632394798237426220271520185162900498163081297697547952429092906838
2637991560040335593030664369636643050468560575297113606980529936113290532673,0
2637991560040335593030664369636643050468560575297113606980529936113290532673,1507555320662831251928464189892335144539464253420883490437668786931246452904
2637991560040335593030664369636643050468560575297113606980529936113290532673,0
2637991560040335593030664369636643050468560575297113606980529936113290532673,299822564063910931501925010619139826466651253308644578751504940235147635487
2637991560040335593030664369636643050468560575297113606980529936113290532673,0
2542188793374542456963040762216181341155655795666813513129295797619963996868,3171847780071044184420134568275780251717715002313402940117837300834961507191
2542188793374542456963040762216181341155655795666813513129295797619963996868,0
2542188793374542456963040762216181341155655795666813513129295797619963996868,2675849780732620515870933137267645301172200506915920044237747271221273176460
2542188793374542456963040762216181341155655795666813513129295797619963996868,0
1371000781683828684449286876110575831902161430093131762308865377898308261010,3251859954440020105755518125884387753932700938453336181761460003582337670920
1371000781683828684449286876110575831902161430093131762308865377898308261010,0
1371000781683828684449286876110575831902161430093131762308865377898308261010,3429618676777781527897472930545931801236050537052420472025733911430077983175
1371000781683828684449286876110575831902161430093131762308865377898308261010,0
1162351319712367502077299139135677289903464683711599013905138751598483416873,3066360282917924694643469918054170153617113707332932726619521896844463417081
1162351319712367502077299139135677289903464683711599013905138751598483416873,0
1162351319712367502077299139135677289903464683711599013905138751598483416873,388951675461176474792737077372548938356223187361959756186200471353275926451
1162351319712367502077299139135677289903464683711599013905138751598483416873,0
1162351319712367502077299139135677289903464683711599013905138751598483416873,677147197509920818200481525901855872121555422627937232509808675131767271357
1162351319712367502077299139135677289903464683711599013905138751598483416873,0
1162351319712367502077299139135677289903464683711599013905138751598483416873,702380397908859999271679865242393050652535271009733164359330763601909784325
1162351319712367502077299139135677289903464683711599013905138751598483416873,0
1283535876796897823215142006603607740565211714477976243194186208665799162492,2042806447967156668039534163936106378290916807211746760035656921934889460134
1283535876796897823215142006603607740565211714477976243194186208665799162492,0
1283535876796897823215142006603607740565211714477976243194186208665799162492,959290025376723488976130749322075580164029757093913416207665722532241864235
1283535876796897823215142006603607740565211714477976243194186208665799162492,0
3242009176737698798764106025778192562347459061461286203226832591257858437429,438351620042437235144670816202220486196803471268576874353642562202806204936
3242009176737698798764106025778192562347459061461286203226832591257858437429,0
3242009176737698798764106025778192562347459061461286203226832591257858437429,2614252021558820591729914747889981512162091612158154795373666718872739002050
3242009176737698798764106025778192562347459061461286203226832591257858437429,0
438947050176273965230252554410078732983550646375130811398900891905872311770,1722876041614965574190432762150744683585787632372663083855605933407324434345
438947050176273965230252554410078732983550646375130811398900891905872311770,0
438947050176273965230252554410078732983550646375130811398900891905872311770,501658207834563273872791665654565997057900425502574752610143297688165891076
438947050176273965230252554410078732983550646375130811398900891905872311770,0
438947050176273965230252554410078732983550646375130811398900891905872311770,143801127748278533502365937586938179058177833270871529941966040634929362160
438947050176273965230252554410078732983550646375130811398900891905872311770,0
438947050176273965230252554410078732983550646375130811398900891905872311770,1231855454846788169785071839183867458483946396083342945930561910656422798066
438947050176273965230252554410078732983550646375130811398900891905872311770,0
207027427138049449955336233378371922231319081813704969362087639978309061358,3221204689272033068607244512890424103644850886235428787552736602312164668009
207027427138049449955336233378371922231319081813704969362087639978309061358,0
207027427138049449955336233378371922231319081813704969362087639978309061358,3363035330905421054939929438945357114026789164179787292079507018553987145873
207027427138049449955336233378371922231319081813704969362087639978309061358,0
207027427138049449955336233378371922231319081813704969362087639978309061358,251083870492269294678542217943762872921885078108284310550571716685510216161
207027427138049449955336233378371922231319081813704969362087639978309061358,0
207027427138049449955336233378371922231319081813704969362087639978309061358,450397408873940714734809699578852321906451972473814636752475785113480923501
207027427138049449955336233378371922231319081813704969362087639978309061358,0
2343205862104213041883355704339646142533491800270574771387198265519050611494,2117785732997055214786613444303084967013059811039914826004631232621949241447
2343205862104213041883355704339646142533491800270574771387198265519050611494,0
2343205862104213041883355704339646142533491800270574771387198265519050611494,329189821220793921903392653851135190103396260350711457284196026509800344374
2343205862104213041883355704339646142533491800270574771387198265519050611494,0
2343205862104213041883355704339646142533491800270574771387198265519050611494,2406249218450594507936111279954684118384474110575033596635340505836302371342
2343205862104213041883355704339646142533491800270574771387198265519050611494,0
2343205862104213041883355704339646142533491800270574771387198265519050611494,2947241891737822802384547138747446894184932064238738185434359620374815284955
2343205862104213041883355704339646142533491800270574771387198265519050611494,0
2345778284492084966847468533476942663945330252724981911531146787144852903357,3514701996089286530699509479962375061271076417492188034125753229548422824036
2345778284492084966847468533476942663945330252724981911531146787144852903357,0
2345778284492084966847468533476942663945330252724981911531146787144852903357,298067051779061491063012965010419956939457505779356478674319820243944096816
2345778284492084966847468533476942663945330252724981911531146787144852903357,0
2345778284492084966847468533476942663945330252724981911531146787144852903357,2889682061769842995660924834318855132042885147965298363127099565267151829276
2345778284492084966847468533476942663945330252724981911531146787144852903357,0
2345778284492084966847468533476942663945330252724981911531146787144852903357,2982946786389509352777969913760974446153444135670555552556512536109830614169
2345778284492084966847468533476942663945330252724981911531146787144852903357,0
2345778284492084966847468533476942663945330252724981911531146787144852903357,1396826110675398057628972610103831833818888696779760021579176124325545907960
2345778284492084966847468533476942663945330252724981911531146787144852903357,0
2345778284492084966847468533476942663945330252724981911531146787144852903357,1632366005360399518915022408474409133959697301324476517864191273328752454207
2345778284492084966847468533476942663945330252724981911531146787144852903357,0
2345778284492084966847468533476942663945330252724981911531146787144852903357,1518520153896140138831853464459162754479877530274672944470514776923116926938
2345778284492084966847468533476942663945330252724981911531146787144852903357,0
2345778284492084966847468533476942663945330252724981911531146787144852903357,750641649595555561660755778488975500439033449481650451900199707163676267000
2345778284492084966847468533476942663945330252724981911531146787144852903357,0
3542200846203977739873683194143952724426941306906300011149628050241246511857,510401401100739739933265235908931145652843603221090312772738482682883143866
3542200846203977739873683194143952724426941306906300011149628050241246511857,0
3542200846203977739873683194143952724426941306906300011149628050241246511857,2930483100305543897562765444251308773522064250251539410938398974624976035873
3542200846203977739873683194143952724426941306906300011149628050241246511857,0
3542200846203977739873683194143952724426941306906300011149628050241246511857,2089251553273948674249683010649619472493223432040732029584037560053735363735
3542200846203977739873683194143952724426941306906300011149628050241246511857,0
3542200846203977739873683194143952724426941306906300011149628050241246511857,3489018262838088299646598681942647910193466648919693893561434563719391420920
3542200846203977739873683194143952724426941306906300011149628050241246511857,0
1927532370371766026953508652326094069116137908033665866829805289792191018787,2821544960680687542211603169361734497172965802609975092966843024155584070082
1927532370371766026953508652326094069116137908033665866829805289792191018787,0
1927532370371766026953508652326094069116137908033665866829805289792191018787,3245277630127265130766521077732763341261968032216880781587193635020415811485
1927532370371766026953508652326094069116137908033665866829805289792191018787,0
1927532370371766026953508652326094069116137908033665866829805289792191018787,3447204592012631768677574552207878639819133402839846549210894103701435546748
1927532370371766026953508652326094069116137908033665866829805289792191018787,0
1927532370371766026953508652326094069116137908033665866829805289792191018787,860642848797122871597273675302108109818576395290454981572075923718298466503
1927532370371766026953508652326094069116137908033665866829805289792191018787,0
3360476745095590377931586568242668240121639584991475719442572871933190814117,1754821163119181454763268978376584204345346204971425636389840918248708377996
3360476745095590377931586568242668240121639584991475719442572871933190814117,0
3360476745095590377931586568242668240121639584991475719442572871933190814117,2032495951077203065061824582729830762600251816403417732525978865950992495131
3360476745095590377931586568242668240121639584991475719442572871933190814117,0
1423940159849319209740865971800928344038338765844964707641631971705569616732,3086523014529439376134918933858530547051383180860052298054641128893923542476
1423940159849319209740865971800928344038338765844964707641631971705569616732,0
1423940159849319209740865971800928344038338765844964707641631971705569616732,800068243796736516355277026414290723624582149649687600840536207616288872547
1423940159849319209740865971800928344038338765844964707641631971705569616732,0
889838112314424174681983536817387474892519581082233178823637181511930383891,753410659729109112170983297988810905768121057867342693449981017649562869951
889838112314424174681983536817387474892519581082233178823637181511930383891,0
889838112314424174681983536817387474892519581082233178823637181511930383891,1771148664948947367003879194910805526649506906184158027362271906729878507651
889838112314424174681983536817387474892519581082233178823637181511930383891,0
889838112314424174681983536817387474892519581082233178823637181511930383891,72970157065874825947925044112336293714688458675730050883784892448106434160
